arxiv_id,idea_title,idea_github_url
2607.00466,AdaExpert: Online Adaptive Expert Placement via Drift-Driven Cache Miss Monitoring for MoE Serving,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/AdaExpert%20Online%20Adaptive%20Expert%20Placement%20via%20Drift-Driven%20.md
2607.01104,AutoCausalMix: Domain-Label-Free Data Mixture Optimization via Additivity Testing,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/AutoCausalMix%20Domain-Label-Free%20Data%20Mixture%20Optimization%20vi.md
2606.31551,Causal Workflow Induction via Active Intervention in Structured Agent-Computer Interfaces,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Causal%20Workflow%20Induction%20via%20Active%20Intervention%20in%20Structu.md
2607.00553,ClockSkewAlign: Domain-Invariant Intrusion Detection for IIoT via Hardware-Level Clock Skew Fingerprints,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/ClockSkewAlign%20Domain-Invariant%20Intrusion%20Detection%20for%20IIoT.md
2607.00272,CompoDiff: Compositional Skill Discovery via Additive Discrete Interface Vectors for Continuous Trajectory Generation,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/CompoDiff%20Compositional%20Skill%20Discovery%20via%20Additive%20Discret.md
2606.28322,ConsensusRubrics: Automated Rubric Generation via Self-Consistency in Vision-Language Models,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/ConsensusRubrics%20Automated%20Rubric%20Generation%20via%20Self-Consis.md
2606.20997,ContraGraph: A Coherence-Maximizing Graph over Citation-Anchored Claims for Contradiction Resolution in Biomedical Knowledge Discovery,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/ContraGraph%20A%20Coherence-Maximizing%20Graph%20over%20Citation-Ancho.md
2607.00272,Counterfactual Skill Discovery via Latent Behavioral Manifold Search,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Counterfactual%20Skill%20Discovery%20via%20Latent%20Behavioral%20Manifol.md
2607.01191,Dense Intrinsic Rewards via Conditional KL Divergence for Joint Perception-Reasoning Optimization,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Dense%20Intrinsic%20Rewards%20via%20Conditional%20KL%20Divergence%20for%20Jo.md
2607.00461,Discrete Hierarchical Latent Programs for Compositional Multimodal Reasoning with Cross-Modal Tree Alignment,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Discrete%20Hierarchical%20Latent%20Programs%20for%20Compositional%20Mult.md
2606.19271,ElastiServe: Jointly Optimizing Elastic Video Diffusion Models and Serving Orchestration on Heterogeneous GPU Clusters,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/ElastiServe%20Jointly%20Optimizing%20Elastic%20Video%20Diffusion%20Model.md
2606.20997,Evidential Trust-Aware Artifact Construction for Biomedical Knowledge Discovery under Data Uncertainty,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Evidential%20Trust-Aware%20Artifact%20Construction%20for%20Biomedical%20.md
2607.00553,Explanation-Guided Dynamic Feature Pruning for Shortcut-Invariant Lightweight IIoT Intrusion Detection,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Explanation-Guided%20Dynamic%20Feature%20Pruning%20for%20Shortcut-Inva.md
2606.19271,HeteroFrame: Jointly Optimizing Compute and Communication Heterogeneity for Video Diffusion Serving,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/HeteroFrame%20Jointly%20Optimizing%20Compute%20and%20Communication%20Het.md
2606.28322,ILP-Rubric: Inductive Logic Programming for Instance-Specific Rubric Generation from Few Examples,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/ILP-Rubric%20Inductive%20Logic%20Programming%20for%20Instance-Specific.md
2606.20997,INVASE: Invariant Evidence Synthesis with Probabilistic Entity Resolution for Incomplete Biomedical Databases,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/INVASE%20Invariant%20Evidence%20Synthesis%20with%20Probabilistic%20Entit.md
2607.00917,Latent Diffusion World Models with Cross-Domain Consistency for 3D Control,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Latent%20Diffusion%20World%20Models%20with%20Cross-Domain%20Consistency%20.md
2606.19271,Latent Trajectory Reuse: Exploiting Temporal Smoothness for Efficient Video Diffusion Serving,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Latent%20Trajectory%20Reuse%20Exploiting%20Temporal%20Smoothness%20for%20E.md
2607.00666,Learning Commutative Group Operations for Non-Linear Weight Composition in VLA Domain Adaptation,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Learning%20Commutative%20Group%20Operations%20for%20Non-Linear%20Weight%20.md
2607.00461,Mode-Seeking Latent Partitioning for Emergent Discrete Reasoning in Multimodal Variational Models,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Mode-Seeking%20Latent%20Partitioning%20for%20Emergent%20Discrete%20Reaso.md
2607.00666,Multi-sample Weight-Space Adaptation for Multi-modal Domain Shifts in VLA Policies,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Multi-sample%20Weight-Space%20Adaptation%20for%20Multi-modal%20Domain%20.md
2607.00466,Online Adaptive Expert Activation Prediction via Low-Rank and Sparse Decomposition for MoE Serving,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Online%20Adaptive%20Expert%20Activation%20Prediction%20via%20Low-Rank%20an.md
2607.00678,Perturbation-Consistent Latent Action Training for Robust Mobile Manipulation,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Perturbation-Consistent%20Latent%20Action%20Training%20for%20Robust%20Mo.md
2607.01104,Proportional Causality for Scale-Invariant Data Mixture Optimization,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Proportional%20Causality%20for%20Scale-Invariant%20Data%20Mixture%20Opti.md
2607.01191,Scale-Adaptive Implicit Perception for Fine-Grained Visual Reasoning,https://github.com/GML-FMGroup/DailyResearchIdea/blob/main/2026-07-02/Scale-Adaptive%20Implicit%20Perception%20for%20Fine-Grained%20Visual%20R.md
